; TODO add documenation
; commit 1a48da31925b0dd
; date Tue Nov 11 12:03:20 2025
; UNITS:, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Gg, Gg, Gg, Gg, Tg N, W/m2, W/m2, Gg, Gg, Gg
Date,CCl4_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC11_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4N,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC4310_emissions,N2O_natural_emissions,RF_albedo,SV,halon1211_emissions,halon1301_emissions,halon2402_emissions
2290,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2292,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2294,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2296,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2298,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2299,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,219.7035693491568,0,0,0,0,10.262198914768788,-0.14746858403665,0,0,0,0
