"scenario","year","variable","value","units"
"old",1918,"global_tas",0.0170531813538739,"degC"
"old",1919,"global_tas",0.0287391180771717,"degC"
"old",1920,"global_tas",0.0361513713539622,"degC"
"old",1921,"global_tas",0.0475196590527013,"degC"
"old",1922,"global_tas",0.0479739022810585,"degC"
"old",1923,"global_tas",0.0461404912382139,"degC"
"old",1924,"global_tas",0.0528077661027518,"degC"
"old",1925,"global_tas",0.0594283535104001,"degC"
"old",1926,"global_tas",0.065139375803737,"degC"
"old",1927,"global_tas",0.068329719945293,"degC"
"old",1928,"global_tas",0.0695801755450904,"degC"
"old",1929,"global_tas",0.0557389418413886,"degC"
"old",1930,"global_tas",0.0617443128027299,"degC"
"old",1931,"global_tas",0.07500510197156,"degC"
"old",1932,"global_tas",0.0766633473492313,"degC"
"old",1933,"global_tas",0.0855676731872932,"degC"
"old",1934,"global_tas",0.0938929037495471,"degC"
"old",1935,"global_tas",0.0989109204987559,"degC"
"old",1936,"global_tas",0.10074890511602,"degC"
"old",1937,"global_tas",0.101007673224241,"degC"
"old",1938,"global_tas",0.105581167659625,"degC"
"old",1939,"global_tas",0.107494665535687,"degC"
"old",1940,"global_tas",0.107049780310946,"degC"
"old",1941,"global_tas",0.106560889033799,"degC"
"old",1942,"global_tas",0.105808066346294,"degC"
"old",1943,"global_tas",0.106285954503781,"degC"
"old",1944,"global_tas",0.108719683386651,"degC"
"old",1945,"global_tas",0.117057744446357,"degC"
"old",1946,"global_tas",0.125810286525028,"degC"
"old",1947,"global_tas",0.129306304130329,"degC"
"old",1948,"global_tas",0.131024471448957,"degC"
"old",1949,"global_tas",0.134431043666899,"degC"
"old",1950,"global_tas",0.133581341998483,"degC"
"old",1951,"global_tas",0.134315767995966,"degC"
"old",1952,"global_tas",0.135626756161504,"degC"
"old",1953,"global_tas",0.137018681214018,"degC"
"old",1954,"global_tas",0.139882225723656,"degC"
"old",1955,"global_tas",0.140218010299474,"degC"
"old",1956,"global_tas",0.13793421427784,"degC"
"old",1957,"global_tas",0.135056989206133,"degC"
"old",1958,"global_tas",0.136605099942142,"degC"
"old",1959,"global_tas",0.138090793826496,"degC"
"old",1960,"global_tas",0.139637046035055,"degC"
"old",1961,"global_tas",0.132858117379849,"degC"
"old",1962,"global_tas",0.116076155929294,"degC"
"old",1963,"global_tas",0.0381405762395287,"degC"
"old",1964,"global_tas",-0.0145804199436619,"degC"
"old",1965,"global_tas",-0.0223392495097967,"degC"
