"scenario","year","variable","value","old","units","SE"
"NMVOC_emissions",1975,"RF_tot",0.134803367779561,0.146181443143284,"W/m2",0.000129460598982559
"NMVOC_emissions",1976,"RF_tot",0.372042037570778,0.383626712684416,"W/m2",0.000134204697488542
"NMVOC_emissions",1977,"RF_tot",0.500748944074801,0.512505094043722,"W/m2",0.000138207062091749
"NMVOC_emissions",1978,"RF_tot",0.569219736044123,0.581334826044405,"W/m2",0.000146775405714933
"NMVOC_emissions",1979,"RF_tot",0.595845776988123,0.608537623298887,"W/m2",0.000161082962776063
"NMVOC_emissions",1980,"RF_tot",0.600819486090714,0.613698913817608,"W/m2",0.000165879658572291
"NMVOC_emissions",1981,"RF_tot",0.643690284996137,0.656487144779452,"W/m2",0.000163759620313825
"NMVOC_emissions",1982,"RF_tot",0.435997889465922,0.448667790135987,"W/m2",0.000160526382989314
"NMVOC_emissions",1983,"RF_tot",0.0105112146845037,0.0232765345141841,"W/m2",0.000162953390354032
"NMVOC_emissions",1984,"RF_tot",0.48528541316898,0.498359704859295,"W/m2",0.000170937103203453
"NMVOC_emissions",1985,"RF_tot",0.739522313278742,0.752766973385369,"W/m2",0.000175421021340075
"NMVOC_emissions",1986,"RF_tot",0.800014442131348,0.813824548602577,"W/m2",0.000190719040746707
"NMVOC_emissions",1987,"RF_tot",0.879650659109466,0.893772362285408,"W/m2",0.000199422500589416
"NMVOC_emissions",1988,"RF_tot",0.978806901539429,0.99342743336973,"W/m2",0.00021375995100087
"NMVOC_emissions",1989,"RF_tot",1.06298334822061,1.07786771261961,"W/m2",0.000221544303562159
"NMVOC_emissions",1990,"RF_tot",1.0977590185953,1.11254430673551,"W/m2",0.000218604745389289
"NMVOC_emissions",1991,"RF_tot",0.517247980700637,0.532083100206784,"W/m2",0.000220080770761647
"NMVOC_emissions",1992,"RF_tot",-0.597732157566341,-0.582799255193944,"W/m2",0.000222991573263559
"NMVOC_emissions",1993,"RF_tot",0.303485029574507,0.318459058066454,"W/m2",0.000224221529277629
"NMVOC_emissions",1994,"RF_tot",1.03373684404884,1.04869885818629,"W/m2",0.000223861867049321
"NMVOC_emissions",1995,"RF_tot",1.30017988597447,1.31513299414225,"W/m2",0.000223595443877497
"NMVOC_emissions",1996,"RF_tot",1.41643280009523,1.43145223356957,"W/m2",0.000225583381890181
"NMVOC_emissions",1997,"RF_tot",1.35955992796852,1.3744089320563,"W/m2",0.000220492922399019
"NMVOC_emissions",1998,"RF_tot",1.43213950400972,1.44697676970434,"W/m2",0.000220144453292868
"NMVOC_emissions",1999,"RF_tot",1.59715746590958,1.61193951115731,"W/m2",0.000218508861705775
"NMVOC_emissions",2000,"RF_tot",1.65548462177017,1.67028016152155,"W/m2",0.000218907996534703
"NMVOC_emissions",2001,"RF_tot",1.68416523401694,1.69901143566314,"W/m2",0.000220409703319661
"NMVOC_emissions",2002,"RF_tot",1.65080765286682,1.66571214642598,"W/m2",0.000222143928255062
"NMVOC_emissions",2003,"RF_tot",1.64168010258606,1.65681471576705,"W/m2",0.000229056516137946
"NMVOC_emissions",2004,"RF_tot",1.69953893094133,1.7149612477981,"W/m2",0.00023784785723044
"NMVOC_emissions",2005,"RF_tot",1.71670726052677,1.73193824875571,"W/m2",0.000231983002430078
"NMVOC_emissions",1750,"NMVOC_emissions",60.9316028709146,60.02182622,"Tg NMVOC",0.827693554549401
"NMVOC_emissions",1751,"NMVOC_emissions",59.9992417818686,59.08812628,"Tg NMVOC",0.830131457745337
"NMVOC_emissions",1752,"NMVOC_emissions",59.5451982377934,58.63199703,"Tg NMVOC",0.833936445915232
"NMVOC_emissions",1753,"NMVOC_emissions",59.942927939637,59.0263494,"Tg NMVOC",0.840116219323124
"NMVOC_emissions",1754,"NMVOC_emissions",61.191228801889,60.26994517,"Tg NMVOC",0.848763530386542
"NMVOC_emissions",1755,"NMVOC_emissions",60.7483254767282,59.82493372,"Tg NMVOC",0.852652336393658
"NMVOC_emissions",1756,"NMVOC_emissions",59.8718616955824,58.94682931,"Tg NMVOC",0.855684914376223
"NMVOC_emissions",1757,"NMVOC_emissions",62.1950592133151,61.263693,"Tg NMVOC",0.867443023304924
"NMVOC_emissions",1758,"NMVOC_emissions",61.367487592604,60.43461244,"Tg NMVOC",0.870256050345893
"NMVOC_emissions",1759,"NMVOC_emissions",61.3809440926383,60.44526305,"Tg NMVOC",0.875499013552684
"NMVOC_emissions",1760,"NMVOC_emissions",61.9911210319844,61.05172479,"Tg NMVOC",0.882465299454408
"NMVOC_emissions",1761,"NMVOC_emissions",61.926505420745,60.9842272,"Tg NMVOC",0.887888245290368
"NMVOC_emissions",1762,"NMVOC_emissions",60.9705601388504,60.02708933,"Tg NMVOC",0.890137167152787
"NMVOC_emissions",1763,"NMVOC_emissions",61.073357326176,60.12706627,"Tg NMVOC",0.895466762998746
"NMVOC_emissions",1764,"NMVOC_emissions",59.3847252087439,58.43835717,"Tg NMVOC",0.895612464755892
"NMVOC_emissions",1765,"NMVOC_emissions",61.5818550697928,60.62945786,"Tg NMVOC",0.907060445221069
"NMVOC_emissions",1766,"NMVOC_emissions",60.8130945983059,59.85878463,"Tg NMVOC",0.910707515608021
"NMVOC_emissions",1767,"NMVOC_emissions",60.848052055806,59.8910269,"Tg NMVOC",0.915897148845473
"NMVOC_emissions",1768,"NMVOC_emissions",63.3293242698801,62.36582555,"Tg NMVOC",0.928329783210619
"NMVOC_emissions",1769,"NMVOC_emissions",61.9143859488228,60.95040361,"Tg NMVOC",0.929261949562239
"NMVOC_emissions",1770,"NMVOC_emissions",61.9327150837478,60.96602721,"Tg NMVOC",0.9344854452511
"NMVOC_emissions",1771,"NMVOC_emissions",60.3949841223572,59.42424033,"Tg NMVOC",0.942343510400006
"NMVOC_emissions",1772,"NMVOC_emissions",59.7006165940274,58.72495295,"Tg NMVOC",0.951919546276893
"NMVOC_emissions",1773,"NMVOC_emissions",59.8985119191727,58.91656885,"Tg NMVOC",0.964212191096401
"NMVOC_emissions",1774,"NMVOC_emissions",62.3049876419451,61.31335787,"Tg NMVOC",0.983329604607989
"NMVOC_emissions",1775,"NMVOC_emissions",61.5372750463623,60.54083046,"Tg NMVOC",0.992901813690667
"NMVOC_emissions",1776,"NMVOC_emissions",60.382258024796,59.3811448,"Tg NMVOC",1.00222768886145
"NMVOC_emissions",1777,"NMVOC_emissions",61.9029121910932,60.89349007,"Tg NMVOC",1.01893301855233
"NMVOC_emissions",1778,"NMVOC_emissions",62.8002701675478,61.78348695,"Tg NMVOC",1.03384811148688
"NMVOC_emissions",1779,"NMVOC_emissions",61.5216254093212,60.50081488,"Tg NMVOC",1.04205413677303
"NMVOC_emissions",1780,"NMVOC_emissions",62.6471406375165,61.61859566,"Tg NMVOC",1.05790477077432
"NMVOC_emissions",1781,"NMVOC_emissions",62.226071125498,61.19330647,"Tg NMVOC",1.0666028336459
"NMVOC_emissions",1782,"NMVOC_emissions",61.52167828914,60.48572145,"Tg NMVOC",1.07320657256083
"NMVOC_emissions",1783,"NMVOC_emissions",61.1413649390615,60.10171272,"Tg NMVOC",1.08087673659943
"NMVOC_emissions",1784,"NMVOC_emissions",60.2548320554239,59.21225989,"Tg NMVOC",1.08695672011659
"NMVOC_emissions",1785,"NMVOC_emissions",61.5433020532677,60.49447936,"Tg NMVOC",1.10002904191332
"NMVOC_emissions",1786,"NMVOC_emissions",60.9676588549274,59.91468241,"Tg NMVOC",1.10875939357197
"NMVOC_emissions",1787,"NMVOC_emissions",61.8119044276831,60.75335708,"Tg NMVOC",1.12052248728689
"NMVOC_emissions",1788,"NMVOC_emissions",64.1908978763515,63.12433047,"Tg NMVOC",1.13756603229131
"NMVOC_emissions",1789,"NMVOC_emissions",62.7008517510147,61.63229238,"Tg NMVOC",1.14181912938342
"NMVOC_emissions",1790,"NMVOC_emissions",62.9191898035816,61.84599181,"Tg NMVOC",1.15175393342761
"NMVOC_emissions",1791,"NMVOC_emissions",61.2926130719736,60.2187392,"Tg NMVOC",1.15320509290752
"NMVOC_emissions",1792,"NMVOC_emissions",60.7811726297304,59.70568574,"Tg NMVOC",1.156672049982
"NMVOC_emissions",1793,"NMVOC_emissions",60.6626814981285,59.5849395,"Tg NMVOC",1.16152781452992
"NMVOC_emissions",1794,"NMVOC_emissions",63.1221990717721,62.03822453,"Tg NMVOC",1.17500080721008
"NMVOC_emissions",1795,"NMVOC_emissions",62.3279438718706,61.24273214,"Tg NMVOC",1.17768450298965
"NMVOC_emissions",1796,"NMVOC_emissions",60.9500835092145,59.86424243,"Tg NMVOC",1.17905084930969
"NMVOC_emissions",1797,"NMVOC_emissions",62.5625028650619,61.47137695,"Tg NMVOC",1.19055576251964
"NMVOC_emissions",1798,"NMVOC_emissions",63.2926528399834,62.19763903,"Tg NMVOC",1.19905524405447
"NMVOC_emissions",1799,"NMVOC_emissions",62.5930421766122,61.4962302,"Tg NMVOC",1.20299651203989
"NMVOC_emissions",1800,"NMVOC_emissions",63.1028352797435,62.00320914,"Tg NMVOC",1.20917764720728
"NMVOC_emissions",1801,"NMVOC_emissions",62.7714092801492,61.66564779,"Tg NMVOC",1.22270847309709
"NMVOC_emissions",1802,"NMVOC_emissions",62.4367952945335,61.32615659,"Tg NMVOC",1.23351833200788
"NMVOC_emissions",1803,"NMVOC_emissions",61.5218933349424,60.40434182,"Tg NMVOC",1.24892138855015
"NMVOC_emissions",1804,"NMVOC_emissions",61.4882058527055,60.36470275,"Tg NMVOC",1.26225922178898
"NMVOC_emissions",1805,"NMVOC_emissions",62.4512533226592,61.31991146,"Tg NMVOC",1.27993441020528
"NMVOC_emissions",1806,"NMVOC_emissions",62.361684073876,61.22344968,"Tg NMVOC",1.29557753540229
"NMVOC_emissions",1807,"NMVOC_emissions",62.8494315806929,61.70646914,"Tg NMVOC",1.30636314083475
"NMVOC_emissions",1808,"NMVOC_emissions",65.2370480066316,64.08195973,"Tg NMVOC",1.33422892681183
"NMVOC_emissions",1809,"NMVOC_emissions",63.86911644579,62.71002213,"Tg NMVOC",1.34349963289669
"NMVOC_emissions",1810,"NMVOC_emissions",64.1396307438363,62.97351665,"Tg NMVOC",1.35982207984374
"NMVOC_emissions",1811,"NMVOC_emissions",63.0003741991878,61.829606,"Tg NMVOC",1.37069817622942
"NMVOC_emissions",1812,"NMVOC_emissions",62.0328238290562,60.85746997,"Tg NMVOC",1.38145669399826
"NMVOC_emissions",1813,"NMVOC_emissions",62.3176499223601,61.1361302,"Tg NMVOC",1.39598885432586
"NMVOC_emissions",1814,"NMVOC_emissions",64.6829477655544,63.49192823,"Tg NMVOC",1.41852753407223
"NMVOC_emissions",1815,"NMVOC_emissions",64.0673938112798,62.8715757,"Tg NMVOC",1.42998095526489
"NMVOC_emissions",1816,"NMVOC_emissions",63.345890993837,62.14643252,"Tg NMVOC",1.43870063045952
"NMVOC_emissions",1817,"NMVOC_emissions",64.146749797552,62.94153101,"Tg NMVOC",1.45255232586836
"NMVOC_emissions",1818,"NMVOC_emissions",65.4804020896235,64.26768049,"Tg NMVOC",1.47069367819326
"NMVOC_emissions",1819,"NMVOC_emissions",64.4745736307385,63.25758927,"Tg NMVOC",1.48105093428211
"NMVOC_emissions",1820,"NMVOC_emissions",65.3004870142595,64.0766433,"Tg NMVOC",1.4977934369326
"NMVOC_emissions",1821,"NMVOC_emissions",65.2199913332932,63.98744909,"Tg NMVOC",1.51916038150233
"NMVOC_emissions",1822,"NMVOC_emissions",64.4679131778136,63.22724653,"Tg NMVOC",1.53925373099699
"NMVOC_emissions",1823,"NMVOC_emissions",63.5093334056084,62.26076437,"Tg NMVOC",1.55892463668005
"NMVOC_emissions",1824,"NMVOC_emissions",63.8230281315807,62.5634338,"Tg NMVOC",1.58657788015029
"NMVOC_emissions",1825,"NMVOC_emissions",64.4540101306739,63.18578955,"Tg NMVOC",1.60838344124482
"NMVOC_emissions",1826,"NMVOC_emissions",64.0924628455548,62.81594151,"Tg NMVOC",1.62950672012666
"NMVOC_emissions",1827,"NMVOC_emissions",64.6767866492283,63.38999011,"Tg NMVOC",1.65584533336994
"NMVOC_emissions",1828,"NMVOC_emissions",67.2048025395024,65.90535949,"Tg NMVOC",1.68855223890002
"NMVOC_emissions",1829,"NMVOC_emissions",65.8801677941908,64.57289824,"Tg NMVOC",1.7089536873142
"NMVOC_emissions",1830,"NMVOC_emissions",66.2592485905121,64.94076179,"Tg NMVOC",1.73840744312453
"NMVOC_emissions",1831,"NMVOC_emissions",64.6614337455943,63.33682174,"Tg NMVOC",1.75459696536462
"NMVOC_emissions",1832,"NMVOC_emissions",64.2041821257108,62.87089656,"Tg NMVOC",1.77765039973285
"NMVOC_emissions",1833,"NMVOC_emissions",64.4111210408723,63.0695837,"Tg NMVOC",1.79972243695465
"NMVOC_emissions",1834,"NMVOC_emissions",66.4593415995184,65.10499264,"Tg NMVOC",1.83426110414843
"NMVOC_emissions",1835,"NMVOC_emissions",65.5957718091099,64.23544317,"Tg NMVOC",1.85049400638269
"NMVOC_emissions",1836,"NMVOC_emissions",65.452759711663,64.08016333,"Tg NMVOC",1.88402082695444
"NMVOC_emissions",1837,"NMVOC_emissions",66.2033150540999,64.82242714,"Tg NMVOC",1.90685143130706
"NMVOC_emissions",1838,"NMVOC_emissions",67.3398254914489,65.94724657,"Tg NMVOC",1.93927605246383
"NMVOC_emissions",1839,"NMVOC_emissions",66.5115501588765,65.11131218,"Tg NMVOC",1.96066639748824
"NMVOC_emissions",1840,"NMVOC_emissions",66.3305023260679,64.92298176,"Tg NMVOC",1.98111414390411
"NMVOC_emissions",1841,"NMVOC_emissions",67.3604884454285,65.94544518,"Tg NMVOC",2.00234744303458
"NMVOC_emissions",1842,"NMVOC_emissions",66.3392725919325,64.92167359,"Tg NMVOC",2.0095869302799
"NMVOC_emissions",1843,"NMVOC_emissions",64.8466397633655,63.42406091,"Tg NMVOC",2.02373059404266
"NMVOC_emissions",1844,"NMVOC_emissions",65.190360545793,63.7624543,"Tg NMVOC",2.03891624677473
"NMVOC_emissions",1845,"NMVOC_emissions",66.1188187651789,64.68556723,"Tg NMVOC",2.05420996309271
"NMVOC_emissions",1846,"NMVOC_emissions",65.6810855154469,64.24405153,"Tg NMVOC",2.06506667532941
"NMVOC_emissions",1847,"NMVOC_emissions",66.8904494706006,65.44362075,"Tg NMVOC",2.09331334675467
"NMVOC_emissions",1848,"NMVOC_emissions",68.8564299172047,67.39824375,"Tg NMVOC",2.12630689822701
"NMVOC_emissions",1849,"NMVOC_emissions",67.8921164679214,66.42707154,"Tg NMVOC",2.14635664082825
"NMVOC_emissions",1850,"NMVOC_emissions",68.2579443095486,66.78304875,"Tg NMVOC",2.17531691157622
"NMVOC_emissions",1851,"NMVOC_emissions",66.4178157849569,64.95004659,"Tg NMVOC",2.15434640966435
"NMVOC_emissions",1852,"NMVOC_emissions",65.4240874227604,63.95789986,"Tg NMVOC",2.14970596919319
"NMVOC_emissions",1853,"NMVOC_emissions",65.9112542000047,64.44555418,"Tg NMVOC",2.14827654864191
"NMVOC_emissions",1854,"NMVOC_emissions",68.269608639436,66.79469522,"Tg NMVOC",2.17536959483229
"NMVOC_emissions",1855,"NMVOC_emissions",67.117033329087,65.65156398,"Tg NMVOC",2.14760041311356
"NMVOC_emissions",1856,"NMVOC_emissions",66.5113020709943,65.0425347,"Tg NMVOC",2.15727759009759
"NMVOC_emissions",1857,"NMVOC_emissions",68.1998711139286,66.72779877,"Tg NMVOC",2.16699698575949
"NMVOC_emissions",1858,"NMVOC_emissions",68.9453702766433,67.47060376,"Tg NMVOC",2.17493627861234
"NMVOC_emissions",1859,"NMVOC_emissions",68.4353939969196,66.95694734,"Tg NMVOC",2.1858045173567
"NMVOC_emissions",1860,"NMVOC_emissions",68.3346052332641,66.84953493,"Tg NMVOC",2.205433805637
"NMVOC_emissions",1861,"NMVOC_emissions",68.3798217204996,66.88575551,"Tg NMVOC",2.23223384135679
"NMVOC_emissions",1862,"NMVOC_emissions",67.8529609179815,66.35896016,"Tg NMVOC",2.23203826484937
"NMVOC_emissions",1863,"NMVOC_emissions",66.4093173384147,65.0096354,"Tg NMVOC",1.9591095287243
"NMVOC_emissions",1864,"NMVOC_emissions",66.8004304883843,65.39906664,"Tg NMVOC",1.96382063555855
"NMVOC_emissions",1865,"NMVOC_emissions",68.5164508114092,67.10347351,"Tg NMVOC",1.99650485429766
"NMVOC_emissions",1866,"NMVOC_emissions",67.7924251307181,66.37528156,"Tg NMVOC",2.00829590002772
"NMVOC_emissions",1867,"NMVOC_emissions",69.0651904629251,67.66026449,"Tg NMVOC",1.97381698939966
"NMVOC_emissions",1868,"NMVOC_emissions",71.0386897502108,69.64729381,"Tg NMVOC",1.93598266243505
"NMVOC_emissions",1869,"NMVOC_emissions",69.3179917955855,67.92949559,"Tg NMVOC",1.92792171292544
"NMVOC_emissions",1870,"NMVOC_emissions",70.5094940614347,69.12187694,"Tg NMVOC",1.92548127569869
"NMVOC_emissions",1871,"NMVOC_emissions",68.827614104831,67.42862358,"Tg NMVOC",1.95717448856701
"NMVOC_emissions",1872,"NMVOC_emissions",67.3230496260217,65.84553711,"Tg NMVOC",2.18304323500079
"NMVOC_emissions",1873,"NMVOC_emissions",69.4801236365617,67.99437045,"Tg NMVOC",2.2074625313781
"NMVOC_emissions",1874,"NMVOC_emissions",70.8682131849971,69.34908007,"Tg NMVOC",2.30776542108076
"NMVOC_emissions",1875,"NMVOC_emissions",68.9986231057587,67.4820886,"Tg NMVOC",2.2998769071567
"NMVOC_emissions",1876,"NMVOC_emissions",69.5977398599164,68.07266489,"Tg NMVOC",2.32585366386543
"NMVOC_emissions",1877,"NMVOC_emissions",70.3010563452176,68.77838073,"Tg NMVOC",2.31854102917819
"NMVOC_emissions",1878,"NMVOC_emissions",71.0148380434617,69.46979574,"Tg NMVOC",2.38715571948636
"NMVOC_emissions",1879,"NMVOC_emissions",71.6141172577915,70.08572002,"Tg NMVOC",2.33599811648863
"NMVOC_emissions",1880,"NMVOC_emissions",70.7261309741672,69.18788119,"Tg NMVOC",2.36621239849037
"NMVOC_emissions",1881,"NMVOC_emissions",71.2455910231106,69.70896889,"Tg NMVOC",2.36120757996554
"NMVOC_emissions",1882,"NMVOC_emissions",70.2729097120823,68.75016749,"Tg NMVOC",2.31874387491205
"NMVOC_emissions",1883,"NMVOC_emissions",68.5723722603786,67.06254476,"Tg NMVOC",2.27957908089947
"NMVOC_emissions",1884,"NMVOC_emissions",70.0983758377019,68.59402326,"Tg NMVOC",2.26307667803821
"NMVOC_emissions",1885,"NMVOC_emissions",70.4505265211667,68.94977818,"Tg NMVOC",2.25224558351464
"NMVOC_emissions",1886,"NMVOC_emissions",70.3663305937929,68.86926284,"Tg NMVOC",2.24121185944636
"NMVOC_emissions",1887,"NMVOC_emissions",71.2891842762083,69.79403942,"Tg NMVOC",2.23545814104609
"NMVOC_emissions",1888,"NMVOC_emissions",72.8687291884376,71.42723744,"Tg NMVOC",2.07789846081377
"NMVOC_emissions",1889,"NMVOC_emissions",72.1939062405142,70.65718772,"Tg NMVOC",2.36150381129122
"NMVOC_emissions",1890,"NMVOC_emissions",72.975970856701,71.47659717,"Tg NMVOC",2.2481214523712
"NMVOC_emissions",1891,"NMVOC_emissions",71.0385287266482,69.53172191,"Tg NMVOC",2.27046678269751
"NMVOC_emissions",1892,"NMVOC_emissions",70.1424851234028,68.66391959,"Tg NMVOC",2.18615603656675
"NMVOC_emissions",1893,"NMVOC_emissions",70.9492776935881,69.48705802,"Tg NMVOC",2.13808637382795
"NMVOC_emissions",1894,"NMVOC_emissions",73.4664314424942,71.90804381,"Tg NMVOC",2.42857201311084
"NMVOC_emissions",1895,"NMVOC_emissions",72.6844395717762,71.15178658,"Tg NMVOC",2.34902519320042
"NMVOC_emissions",1896,"NMVOC_emissions",70.9880894665582,69.42267706,"Tg NMVOC",2.45051600260641
"NMVOC_emissions",1897,"NMVOC_emissions",73.1126050137761,71.5467325,"Tg NMVOC",2.45195672939948
"NMVOC_emissions",1898,"NMVOC_emissions",72.998365239871,71.45665952,"Tg NMVOC",2.3768565266828
"NMVOC_emissions",1899,"NMVOC_emissions",73.9484939109876,72.46072256,"Tg NMVOC",2.21346359281955
"NMVOC_emissions",1900,"NMVOC_emissions",73.416602760652,71.90656631,"Tg NMVOC",2.28021008229776
"NMVOC_emissions",1901,"NMVOC_emissions",73.0805136233098,71.63263161,"Tg NMVOC",2.09636232446606
"NMVOC_emissions",1902,"NMVOC_emissions",72.6557733387073,71.24149846,"Tg NMVOC",2.00017343254268
"NMVOC_emissions",1903,"NMVOC_emissions",71.49479942632,70.25376393,"Tg NMVOC",1.54016910312629
"NMVOC_emissions",1904,"NMVOC_emissions",74.1418549210677,72.88437625,"Tg NMVOC",1.58125260819023
"NMVOC_emissions",1905,"NMVOC_emissions",74.8631778531911,73.70973522,"Tg NMVOC",1.33042990806286
"NMVOC_emissions",1906,"NMVOC_emissions",74.5958494232405,73.46173851,"Tg NMVOC",1.28620756353112
"NMVOC_emissions",1907,"NMVOC_emissions",76.9619923983355,76.00444514,"Tg NMVOC",0.916896751945796
"NMVOC_emissions",1908,"NMVOC_emissions",77.9505372804383,76.856238,"Tg NMVOC",1.1974909151677
"NMVOC_emissions",1909,"NMVOC_emissions",77.4165784627395,76.4408771,"Tg NMVOC",0.951993149251661
"NMVOC_emissions",1910,"NMVOC_emissions",79.3038159218329,78.48124343,"Tg NMVOC",0.676625504320094
"NMVOC_emissions",1911,"NMVOC_emissions",77.5216468083013,76.73370569,"Tg NMVOC",0.620851205909933
"NMVOC_emissions",1912,"NMVOC_emissions",76.5000418905279,75.83160819,"Tg NMVOC",0.446803612001478
"NMVOC_emissions",1913,"NMVOC_emissions",78.1210787415759,77.5799616,"Tg NMVOC",0.292807760907283
"NMVOC_emissions",1914,"NMVOC_emissions",80.31297626377,79.77807343,"Tg NMVOC",0.286121041575197
"NMVOC_emissions",1915,"NMVOC_emissions",78.7548910084854,78.35040062,"Tg NMVOC",0.163612474377081
"NMVOC_emissions",1916,"NMVOC_emissions",78.5127100758793,78.27985155,"Tg NMVOC",0.0542230930746713
"NMVOC_emissions",1917,"NMVOC_emissions",80.4882024164155,80.45481807,"Tg NMVOC",0.00111451458559216
"NMVOC_emissions",1918,"NMVOC_emissions",81.4953230578606,81.61294814,"Tg NMVOC",0.0138356599483001
"NMVOC_emissions",1919,"NMVOC_emissions",81.7597093365893,81.67724386,"Tg NMVOC",0.00680055482909197
"NMVOC_emissions",1920,"NMVOC_emissions",82.7307368589689,82.96992111,"Tg NMVOC",0.0572091059412971
"NMVOC_emissions",1921,"NMVOC_emissions",81.0322605210064,81.18725519,"Tg NMVOC",0.0240233474164209
"NMVOC_emissions",1922,"NMVOC_emissions",80.3817099608514,80.53069431,"Tg NMVOC",0.0221963362912421
"NMVOC_emissions",1923,"NMVOC_emissions",85.4592548921139,86.27583424,"Tg NMVOC",0.666801831394119
"NMVOC_emissions",1924,"NMVOC_emissions",82.5633330233407,83.21123114,"Tg NMVOC",0.419771969570639
"NMVOC_emissions",1925,"NMVOC_emissions",83.2658468961108,84.06174423,"Tg NMVOC",0.633452566091893
"NMVOC_emissions",1926,"NMVOC_emissions",82.9788497217457,84.16877083,"Tg NMVOC",1.41591224386917
"NMVOC_emissions",1927,"NMVOC_emissions",85.3029945289618,86.52753525,"Tg NMVOC",1.49949997748071
"NMVOC_emissions",1928,"NMVOC_emissions",85.7372984759123,87.11586337,"Tg NMVOC",1.90044116721104
"NMVOC_emissions",1929,"NMVOC_emissions",87.7177604027084,89.37670247,"Tg NMVOC",2.75208878262974
"NMVOC_emissions",1930,"NMVOC_emissions",89.9664072731394,91.59573863,"Tg NMVOC",2.65472067044917
"NMVOC_emissions",1931,"NMVOC_emissions",84.8638042010264,86.48531867,"Tg NMVOC",2.62930917309083
"NMVOC_emissions",1932,"NMVOC_emissions",86.3170468021216,87.90725373,"Tg NMVOC",2.52875807347254
"NMVOC_emissions",1933,"NMVOC_emissions",86.0223653036135,87.73926442,"Tg NMVOC",2.94774257584884
"NMVOC_emissions",1934,"NMVOC_emissions",89.4379203526815,91.49703968,"Tg NMVOC",4.23997240413676
"NMVOC_emissions",1935,"NMVOC_emissions",89.4627284573903,91.90214074,"Tg NMVOC",5.95073228454711
"NMVOC_emissions",1936,"NMVOC_emissions",93.0103018858588,95.83484543,"Tg NMVOC",7.97804623274985
"NMVOC_emissions",1937,"NMVOC_emissions",92.8262657243504,95.84567433,"Tg NMVOC",9.11682832787104
"NMVOC_emissions",1938,"NMVOC_emissions",90.3563330804713,93.23706062,"Tg NMVOC",8.2985911569992
"NMVOC_emissions",1939,"NMVOC_emissions",93.7943160814186,97.34535423,"Tg NMVOC",12.6098719326807
"NMVOC_emissions",1940,"NMVOC_emissions",92.8167919544194,96.49612887,"Tg NMVOC",13.5375201383542
"NMVOC_emissions",1941,"NMVOC_emissions",93.2153569855571,97.09407345,"Tg NMVOC",15.0444414115402
"NMVOC_emissions",1942,"NMVOC_emissions",94.6522234548067,98.65719695,"Tg NMVOC",16.0398126972007
"NMVOC_emissions",1943,"NMVOC_emissions",94.9086066019788,99.48634644,"Tg NMVOC",20.9557020246064
"NMVOC_emissions",1944,"NMVOC_emissions",96.8076217068808,102.0083052,"Tg NMVOC",27.0471087956028
"NMVOC_emissions",1945,"NMVOC_emissions",95.9331007807964,102.3868629,"Tg NMVOC",41.6510454912668
"NMVOC_emissions",1946,"NMVOC_emissions",94.1522581437411,102.6581835,"Tg NMVOC",72.3507661662483
"NMVOC_emissions",1947,"NMVOC_emissions",95.5883144809345,104.1573676,"Tg NMVOC",73.4286713573659
"NMVOC_emissions",1948,"NMVOC_emissions",99.6911739238146,108.0964174,"Tg NMVOC",70.648117893958
"NMVOC_emissions",1949,"NMVOC_emissions",100.799898723067,109.1544258,"Tg NMVOC",69.7981226792033
"NMVOC_emissions",1950,"NMVOC_emissions",105.955113657585,113.8598472,"Tg NMVOC",62.4848123765864
"NMVOC_emissions",1951,"NMVOC_emissions",100.932687032627,109.0909544,"Tg NMVOC",66.5573264375457
"NMVOC_emissions",1952,"NMVOC_emissions",104.14367695399,112.6182109,"Tg NMVOC",71.8177256020784
"NMVOC_emissions",1953,"NMVOC_emissions",107.801503890314,116.7765378,"Tg NMVOC",80.55123368002
"NMVOC_emissions",1954,"NMVOC_emissions",109.160101519175,118.7896929,"Tg NMVOC",92.7290301616592
"NMVOC_emissions",1955,"NMVOC_emissions",111.399774483757,122.5425815,"Tg NMVOC",124.162148201231
"NMVOC_emissions",1956,"NMVOC_emissions",118.104738659939,129.82302,"Tg NMVOC",137.31811756483
"NMVOC_emissions",1957,"NMVOC_emissions",122.774692677479,135.5915206,"Tg NMVOC",164.271077995514
"NMVOC_emissions",1958,"NMVOC_emissions",115.425443342291,129.2085836,"Tg NMVOC",189.974955363677
"NMVOC_emissions",1959,"NMVOC_emissions",115.823176871766,131.2104974,"Tg NMVOC",236.769633038617
"NMVOC_emissions",1960,"NMVOC_emissions",117.886527440529,133.3368149,"Tg NMVOC",238.711382580295
"NMVOC_emissions",1961,"NMVOC_emissions",127.878333975279,143.5652635,"Tg NMVOC",246.079757913565
"NMVOC_emissions",1962,"NMVOC_emissions",123.744660405645,140.105892,"Tg NMVOC",267.689899284119
"NMVOC_emissions",1963,"NMVOC_emissions",138.528265426927,156.130954,"Tg NMVOC",309.854645000593
"NMVOC_emissions",1964,"NMVOC_emissions",128.368746497918,146.4547756,"Tg NMVOC",327.104448681344
"NMVOC_emissions",1965,"NMVOC_emissions",134.360953208276,153.4053912,"Tg NMVOC",362.690618420607
"NMVOC_emissions",1966,"NMVOC_emissions",135.008830297649,156.4949809,"Tg NMVOC",461.654667706922
