; TODO add documenation
; commit 5933a4bd2787423
; date Wed Aug 20 17:58:42 2025
; UNITS:, Tg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, Gg, Gg S, Pg C/yr, Pg C/yr, Pg C/yr, Pg C/yr
Date,BC_emissions,C2F6_emissions,CF4_emissions,CH4_emissions,CO_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_emissions,SO2_emissions,daccs_uptake,ffi_emissions,luc_emissions,luc_uptake
1823,2.4112521970128826,0,0.010071225,32.908699866133425,374.4386961027825,0,0,0,3.47e-6,0,0,2.65e-4,0.7115884538531232,8.130730609796393,63.50933340560838,5.8478476467554925,17.34637831472443,0,1455.7049266914937,0,0.01448057742005836,0.4194787256825284,0
1824,2.4440573890559647,0,0.010071225,33.08523310745163,377.0841309867929,0,0,0,3.5e-6,0,0,2.69e-4,0.7163931195458155,8.128138534485673,63.82302813158072,6.017759636772073,17.293733949047617,0,1470.6383496361648,0,0.015075373631283572,0.4282892804717583,0
1825,2.459202667176943,0,0.010071225,33.43204875757756,380.34225305318614,0,0,0,3.54e-6,0,0,2.73e-4,0.722847019140166,8.245528423628366,64.4540101306739,5.958285969446186,17.6392444042395,0,1493.4072176254099,0,0.015580597696788535,0.43728488844948477,0
1826,2.461465311681161,0,0.010071225,33.51712807798539,378.8388542957869,0,0,0,3.57e-6,0,0,2.77e-4,0.7197048541459276,8.249748753139295,64.09246284555482,5.94638605398201,17.459535455530347,0,1487.8857996470222,0,0.015762056914969885,0.4464694363950754,0
1827,2.4902605604774295,0,0.010071225,33.80387063274438,382.48684588846805,0,0,0,3.61e-6,0,0,2.81e-4,0.7267782709729571,8.30886041481679,64.6767866492283,6.023559324651926,17.646420037115636,0,1520.2135871625555,0,0.016914431669689308,0.4558468927241778,0
1828,2.56891648213077,0,0.010071225,34.502722632544106,396.00333158303835,0,0,0,3.64e-6,0,0,2.85e-4,0.7515264565916424,8.521623198157474,67.20480253950237,6.25884954960589,18.336738049085607,0,1571.5905477752979,0,0.017102954215554186,0.4654213092033729,0
1829,2.5311870151090816,0,0.010071225,34.36493479964878,389.1945839002208,0,0,0,3.68e-6,0,0,2.89e-4,0.7414675128002807,8.48408922511198,65.8801677941908,6.0813424683228625,18.0582690338984,0,1553.4665780535945,0,0.017130872126479183,0.47519682270084374,0
1830,2.557929831409153,0,0.010071225,34.6923553056517,392.02383879039616,0,0,0,3.72e-6,0,0,2.93e-4,0.7472662671487456,8.532404208847693,66.25924859051206,6.1339546695613025,18.18504451160151,0,1654.701373092328,0,0.022657332959686614,0.48517765697381326,0
1831,2.5209184272563556,0,0.010071225,34.505616210278745,384.09981840496397,0,0,0,3.75e-6,0,0,2.97e-4,0.7342375018813904,8.440935736642487,64.66143374559432,5.994748640589206,17.75822561683674,0,1612.5243661828931,0,0.02162521709560151,0.49536812449352524,0
1832,2.519068718937811,0,0.010071225,34.553212702439296,382.2629496367842,0,0,0,3.79e-6,0,0,3.01e-4,0.7322896599189428,8.41779421750808,64.20418212571083,5.9933887308141,17.631430519996496,0,1613.818623311885,0,0.021951816814021318,0.5057726283085564,0
